index	key_guid	english	japanese	korean
1069	730B6CCC478F9C8C6A9DAE98A09E4E2A	The VOSTOK INITIATIVE\r\nA SUN THAT NEVER SETS\r\n\r\n\r\nTHE LIGHT OF CONCIOUSNESS IS THE MOST PRECIOUS THING ANY CITIZEN MAY OWN\r\n\r\nNever let go\r\n\r\nDISCLAIMER: MUST BE KEPT COLD	ヴォストーク推進機構\r\n-沈まぬ太陽-\r\n\r\n\r\n意識の光こそ、あらゆる市民が持ちうる最も貴重な財産である\r\n\r\n手放してはならない\r\n\r\n注意：冷却状態を厳守	보스토크 추진 기구\r\n-지지 않는 태양-\r\n\r\n\r\n의식의 빛이야말로, 모든 시민이 가질 수 있는 가장 귀중한 재산이다\r\n\r\n놓아서는 안 된다\r\n\r\n주의: 냉각 상태를 엄수
1070	4A66237A46DDB9418F9BE886EA9BCE36	The Vostok Initiative\r\n\r\ntel. 8 273 6409	ヴォストーク推進機構\r \r tel. 8 273 6409	보스토크 추진 기구\r \r tel. 8 273 6409
1071	118911824D22BBB7819EF6B3E8D41012	The Vostok Procedure:\r\n\r\n- During the moment of passing there is a change of exactly 21g in a patient's weight.\r\n\r\n- This has been theorized as being the soul leaving the body.\r\n\r\n- It is of utmost importance that this moment is captured by the neural recorder.\r\n\r\n- Euthanasia is therefore needed to ensure the recording and the patient's moment of passing are synchronized.	ヴォストーク処置\r\n\r\n人は死の瞬間、体重が正確に21g減少する。\r\n\r\nこれは魂の離脱によるものと考えられている。\r\n\r\nその瞬間を神経レコーダーで記録することは、\r\n極めて重要である。\r\n\r\nしたがって、死の瞬間を記録するため、\r\n安楽死処置が必要となる。	보스토크 처치\r\n\r\n사람은 죽는 순간, 체중이 정확히 21g 감소한다.\r\n\r\n이는 영혼의 이탈에 의한 것으로 여겨진다.\r\n\r\n그 순간을 신경 레코더로 기록하는 것은,\r\n극히 중요하다.\r\n\r\n따라서, 죽음의 순간을 기록하기 위해,\r\n안락사 처치가 필요해진다.
1072	51BAA4F14F25AF8FD839EDAC23D2CFDB	The age has been verified.	年齢情報が一致しました	연령 정보가 일치했습니다
1073	095249E645F08AD277DF5D932F599CFB	The angel refused the cruelty of fate; he shattered the boundaries \r\nbetween life and death.	天使は無情なる定めを拒み\r\n 生死の隔てを打ち砕いた。	천사는 무정한 운명을 거부하고\r\n 삶과 죽음의 경계를 부수었다.
1074	20299F3549093D5A2B964CB75F868D56	The angel taught truth\r\nand secrets; only she \r\ntruly understood.	天使は真理を授けたが\r\n解したのは彼女のみであった。	천사는 진리를 내려 주었으나\r\n 깨달은 것은 그녀뿐이었다.
1075	B9189D6A4A0E9EF25407468F590ED63B	The angel was imprisoned beneath \r\nthe earth; the knowledge he had given them became his chains.	天使は地底に幽閉され\r\n その授けし真理こそ\r\n 彼を縛る鎖となった。	천사는 땅속 깊이 유폐되어\r\n 그 내려 준 진리야말로\r\n 그를 옭아매는 사슬이 되었다.
1076	330D6104414A153005CA409DF482F59D	The date entered is incorrect. Please try again.	日付が正しくありません 再入力してください	날짜가 올바르지 않습니다 다시 입력해 주십시오
1077	41ADC11C4E896E54BDD33E9270BF2CC1	the day scheduled for the inscription procedure is tomorrow.	書き込み処置の予定日は明日となります	기록 처치 예정일은 내일입니다
1078	5CE9B990406A5F9FF3624B86B3F49437	The earthquakes, the constant blackouts, the fucking dead who won't shut up. 	地震、頻発する停電、それにあの収まらない死者たちの忌々しい声。	지진, 빈발하는 정전, 게다가 저 그치지 않는 죽은 자들의 가증스러운 목소리.
1079	BB8A7BCA4F851210F3D33498934781FE	The extraction process has begun.	すでに撤退作業が始まっている	이미 철수 작업이 시작되었다
1080	34D30BC846819FB6FFC2DD9408F7AD7E	The family of Daniil Petrova in #282 had paid for the Vostok Procedure,\r\nbut the patient died suddenly last night, so the nurses on staff missed the recording window.\r\n\r\nHow do we handle this? What do we tell them??	282 号室のダニール・ペトロワの家族は\r\nヴォストーク処置費を支払い済み。\r\nしかし昨夜に患者が急死したため、 \r\n記録のタイミングを逃してしまった。\r\n\r\nどう処理したら？ 家族には何と説明を？	282호실의 다닐 페트로바의 가족은\r\n보스토크 처치 비용을 지불 완료.\r\n그러나 어젯밤 환자가 급사하는 바람에, \r\n기록 타이밍을 놓치고 말았다.\r\n\r\n어떻게 처리해야 하나? 가족에게는 뭐라고 설명을?
1081	83282B8C41054BE2D77FBD8BF9063F9E	The filament inside looks intact. Clean contact points, no signs of stress.	中の導線は無事のようだ。接点も良好で、異常は見られない。	안의 도선은 멀쩡한 것 같다. 접점도 양호하고, 이상은 보이지 않는다.
1082	B4B176094A03040A0B05EB9097EB97D9	The first recording starts right at entering the M-13 after extraction.	最初は 回収後の M-13 突入直後から始まります	처음은 회수 후 M-13 진입 직후부터 시작됩니다
1083	3E7A0C0844211F63E72D32872BA54EDD	The following information is absolutely critical:	今から極めて重要な情報を伝える。	지금부터 극히 중요한 정보를 전한다.
1084	876A5FAD445C02D09CE9B78959F78B8C	The frequency doesn't play nice with our instruments. 	信号の周波数が 計測機器と うまく噛み合わない	신호의 주파수가 계측 기기와 잘 맞물리지 않는다
1085	3F6BF864445921314F1D169E98F2E597	The funds will be drawn from your bank account within one to three working days.	料金は 1〜3 営業日以内に銀行口座より引き落とされます	요금은 1~3 영업일 이내에 은행 계좌에서 인출됩니다
1086	91F8127144E34A079A8F4FB86DAF30B8	The hospital identification number entered does not match our records. Please try again.	病院の識別番号が記録と一致しません 再入力してください	병원 식별 번호가 기록과 일치하지 않습니다 다시 입력해 주십시오
1087	7727CAD442885B89C60DD3BEFB65C113	The mission is cancelled. They are bringing us home.	任務は中止 連中が引き上げてくれる	임무는 중지 녀석들이 끌어올려 준다
1088	8D85F87E4AFBD5C4F733B78AFDCAC401	The old crew was long gone, no surprises there, but Kaminskyi did manage to use their recording equipment.	乗員の全滅は想定通りですが カミンスキーは記録機材を使用していました	승조원의 전멸은 예상대로지만 카민스키는 기록 기자재를 사용하고 있었습니다
1089	16F0119644E84A6411B72B91BEF1ECED	The past lies buried down here, Viktor. 	ビクトルよ 過去はココに埋まってイル	빅토르여 과거는 이곳에 묻혀 있다
1090	79ABF4ED4677F7AEEF281899B9D9CDE9	The past that binds us both can be washed away.	我々を縛る過去ハ 洗い流せるモノ	우리를 옭아매는 과거는 씻어낼 수 있는 것.
1091	52B85F6B45B2745C9A9CE8A89C4CB417	The payment has been authorized.	お支払いが承認されました	결제가 승인되었습니다
1092	387B52404E08728E191A12A0B98C715C	The prize that sent Strata tumbling down this rabbit hole. A glimmering chain that binds us all.	ストラータがこの“ウサギの穴”に転がり落ちる原因となったモノ。きらめく鎖が、皆を縛ってイル。	스트라타가 이 “토끼 굴”로 굴러떨어지게 된 원인. 번쩍이는 사슬이 모두를 옭아매고 있다.
1093	B2BDF47A4A0FF6E572FC118DE4354F28	The provided age is incorrect. Try again.	入力された年齢が正しくありません 再入力してください	입력된 나이가 올바르지 않습니다. 다시 입력해 주십시오.
1094	6B4D04634536E33EC13115BA70398156	The symptoms the crew are experiencing could very well be because you are several kilometers below the surface.	乗員たちの症状は、地下数キロという環境に起因している可能性が十分にある。	승조원들의 증상은 지하 수 킬로미터라는 환경에서 비롯되었을 가능성이 충분히 있다.
1095	A73BAAD447A9A44D1F0D92862485AB73	The total amount due is 39.000.000 Zev.	請求総額は 39,000,000 ゼヴとなります	청구 총액은 39,000,000 제브입니다.
1096	6600D7454E31EA3878A23396A7FCC148	Their remaining time is limited. Please reconsider your selection.	残された時間は多くありません。いま一度、ご判断くださいませ。	남은 시간이 많지 않습니다. 다시 한번 판단해 주시기 바랍니다.
1097	ECE187BC421F63AB66485185CD9B7B46	There are old, sinister things down here that might be best left forgotten. 	この下には掘り返すべきでない 古代の禍々しい存在がいる	이 아래에는 파헤쳐선 안 될 고대의 사악한 존재가 있다
1098	57D9B53B451163890E1E39B201423260	There is something with us here. On the vessel.	この艇内に 何かが入り込んでいる	이 굴착기 안에 무언가가 들어와 있다
1099	F57BB1C0485F501939FD7C82AC424EEC	There seems to have been something with Pluzhnik that really set Kaminskyi off.	プルズニクとの間に 引き金となる何かがあったようですね	플루즈니크와의 사이에 방아쇠가 된 무언가가 있었던 모양이군요
1100	4B6EC99345B74397A9B3E0BFDB93135E	There were other signs of body trauma as well, but most seemed to be consistent with Signal sickness.	外傷は他にもありますが 大半は信号病によるものと見られます	외상은 그 밖에도 있지만 대부분은 신호병에 의한 것으로 보입니다
1101	603E035C44D62421C86324B0943CBCF7	They broke me, Viktor.	私は 奴らにコワされた	나는 놈들에게 부서졌다
1102	F044AC5B4485207D4B237792A00D71CE	They called it the Matryoshka incident. 	それは “マトリョーシカ事件”と 呼ばレタ	"그것은 ""마트료시카 사건""이라 불렸다"
1103	6388C0994328ABAF3B84FE8A52917441	They feared a world unaligned with\r\nthe tyranny of their dogma; \r\nthus the angel was condemned, \r\nand cast down.	教義に沿わぬ世は忌まれ\r\n 天使は断罪され\r\n 地に落とされた。	교의에 어긋나는 세상은 꺼려졌고\r\n 천사는 단죄받아\r\n 땅으로 떨어졌다.
1104	B645ADC34B01B98961070C9C92075C67	They pray blindly for salvation.	彼らは闇雲に救いを祈ル	그들은 무작정 구원을 빈다
1105	7CF180224E3732E393789D8B45001F96	They will never truly trust you, Viktor.	連中は決して 君の側に立たナイ	그자들은 결코 네 편에 서지 않는다
1106	D5F4D51440AECA743E44E99E5FDD6F4E	They'll get us out, we just have to give them some time.	救助は来る 少し待てばいいだけだ	구조는 온다 조금만 기다리면 돼
1107	834AFFF94FCF3FECBAC650A53485B5BE	This ID is associated with the name P-E-T-R-O.	ID の登録名は「ペトロ」です	ID의 등록명은 「페트로」입니다
1108	B234209545BB66054EE3EC87AA7024E5	This call serves as verification.	本通話はその認証手続きになります	본 통화가 그 인증 절차에 해당합니다
1109	0DDE7F7D490F2E2FAE37AD9BF5FA5EAA	This case is only to be opened if met with an insurmountable emergency.\r\n\r\nAll crew members need to unanimously agree to open this case. Therefore each crew member has been assigned one digit at random.\r\n\r\nMay god help you.\r\n\r\n– STRATA\r\n\r\ndigit three: 5	対応不可の緊急事態にのみ開封を許可する。\r \r 開封には全乗組員の同意が必要。暗証番号は分割して各々に 1 桁ずつ渡してある。\r \r 神のご加護を祈る。\r \r – ストラータ\r \r 三つ目の数字：5	대응 불가능한 긴급 사태에 한해서만 개봉을 허가한다.\r \r 개봉에는 전 승조원의 동의가 필요. 비밀번호는 분할하여 각자에게 한 자리씩 전달해 두었다.\r \r 신의 가호가 있기를 빈다.\r \r – 스트라타\r \r 세 번째 숫자：5
1110	7BCD2D8B4589D2AABE9EF2B5C90D2B34	This cassette is the key. You brought it with you on this mission for a reason. 	そのカセットがカギ 君がそれを任務に持って来たのも必然ダ	그 카세트가 열쇠다. 네가 그것을 임무에 가져온 것도 필연이다
1111	56CFEFE54C9244A720B1A1A9E5C45926	This game contains disturbing imagery, including themes of mental illness and child death.\r\n\r\nThis is a fictional scenario and does not depict any real country, people, or events.\r\n\r\nIt features flashing lights that may trigger seizures in players with photosensitive epilepsy.\r\n\r\n\r\nPlayer discretion is advised.	本作には、精神疾患や子どもの死を含む、刺激の強い描写があります。\r\n\r\n本作はフィクションであり、実在の国家・人物・出来事とは一切関係ありません。\r\n\r\nまた、光過敏性てんかんのある方に発作を引き起こすおそれのある、強い点滅表現が含まれます。\r\n\r\n\r\nプレイの際は十分にご注意ください。	본작에는, 정신 질환과 어린아이의 죽음을 포함한, 자극이 강한 묘사가 있습니다.\r\n\r\n본작은 픽션이며, 실재하는 국가·인물·사건과는 일절 관계가 없습니다.\r\n\r\n또한, 광과민성 간질이 있는 분에게 발작을 일으킬 우려가 있는, 강한 점멸 표현이 포함되어 있습니다.\r\n\r\n\r\n플레이 시에는 충분히 주의하시기 바랍니다.
1112	3354A7B24FC98EA48D33BE90B6A557C7	This has been all about damage control from the start.	すべては被害を抑えることが目的	모든 것은 피해를 억제하기 위한 목적
1113	522B389E4C31DFB7DF5B5982BFE878F9	This is Stepan. 	ステパンだ	스테판이다
1114	5210351B465D52E7547004ACB9B63051	This is Vessel M-12. Well. What remains of her.	こちら M-12 号艇……だったモノと言うべきか	여기는 M-12호 굴착기…… 였던 것이라고 해야 할까
1115	027180724962375B91BD1EBB6BDE94D7	This is also a gentle reminder that ALL ship systems are dependent on the power that is generated by the drill itself. Including temperature control.	艇内の全システムはドリルの稼働で生じる\r電力に依存している。温度制御も例外じゃない。	굴착기 내 모든 시스템은 드릴 가동으로 발생하는{/n}전력에 의존하고 있다. 온도 제어도 예외가 아니다.
1116	F4E7EF4048B7E2172B130FA46612CC98	This is as far as those who came before you made it. 	ココが 先人たちの辿り着けた限界ダガ	여기가 선인들이 다다를 수 있었던 한계지만
1117	34ACA24544873F0EA8EFCE8670C008C9	This is my light, Viktor. At least what remains of it.	これが私の光ダ 残された僅かなものダガ	이것이 나의 빛이다. 남은 얼마 안 되는 것이지만
1118	D5E5F2F44A74CC5D0EA86CBAA97CE049	This is not like the M-12 mission.	今回はM-12とは状況が違う。	이번에는 M-12와는 상황이 다르다.
1119	52AC24C5435078F41812DCBA742BFDC8	This is not the end.	これは 終わりではナイ	이것은 끝이 아니다
1120	9FE5C3F34D18EE5F25178F874EF58B3A	This is the depth where the M-12 went missing. 	M-12 号が消息を絶ったのは この深度だ	M-12호가 소식이 끊긴 건 이 심도다
1121	7038B283450F8FED11D1B88E4808BBAA	This is your last warning.	これが最終警告。	이것이 마지막 경고다.
1122	53768C3C4C842BD2F9CF11B10B7590FC	This may have been all they could give you.	コレが奴らにできる 限界なのだろうガ……	이게 그들이 할 수 있는 한계였겠지만……
1123	B9662E16426308C301564599DA7646D3	This mission is over. 	任務は中止だ	임무는 중지다
